UTC,userName,pair,price,payout,qtMode,balance,timestamp
2025-06-25T16:47:41.677Z,Blade,AED/CNY OTC,1.9303,92,QT Demo,49708.26,06/25/2025 16:47:41
2025-06-25T16:47:51.695Z,Blade,AED/CNY OTC,1.93067,92,QT Demo,49707.26,06/25/2025 16:47:51
2025-06-25T16:48:01.714Z,Blade,AED/CNY OTC,1.93063,92,QT Demo,49705.26,06/25/2025 16:48:01
2025-06-25T16:48:11.736Z,Blade,AED/CNY OTC,1.93024,92,QT Demo,49706.18,06/25/2025 16:48:11
2025-06-25T16:48:21.754Z,Blade,AED/CNY OTC,1.93032,92,QT Demo,49708.1,06/25/2025 16:48:21
2025-06-25T16:48:31.771Z,Blade,AED/CNY OTC,1.93053,92,QT Demo,49706.1,06/25/2025 16:48:31
2025-06-25T16:48:41.791Z,Blade,AED/CNY OTC,1.93044,92,QT Demo,49707.02,06/25/2025 16:48:41
2025-06-25T16:48:51.832Z,Blade,AED/CNY OTC,1.93014,92,QT Demo,49708.94,06/25/2025 16:48:51
2025-06-25T16:49:01.815Z,Blade,AED/CNY OTC,1.92981,92,QT Demo,49707.94,06/25/2025 16:49:01
2025-06-25T16:49:11.831Z,Blade,AED/CNY OTC,1.92957,92,QT Demo,49706.94,06/25/2025 16:49:11
2025-06-25T16:49:21.848Z,Blade,AED/CNY OTC,1.93004,92,QT Demo,49705.94,06/25/2025 16:49:21
2025-06-25T16:49:31.869Z,Blade,AED/CNY OTC,1.93062,92,QT Demo,49704.94,06/25/2025 16:49:31
2025-06-25T16:49:41.885Z,Blade,AED/CNY OTC,1.93073,92,QT Demo,49703.94,06/25/2025 16:49:41
2025-06-25T16:49:51.907Z,Blade,AED/CNY OTC,1.93071,92,QT Demo,49701.94,06/25/2025 16:49:51
2025-06-25T16:50:01.934Z,Blade,AED/CNY OTC,1.93056,92,QT Demo,49702.86,06/25/2025 16:50:01
2025-06-25T16:50:11.951Z,Blade,AED/CNY OTC,1.93116,92,QT Demo,49703.78,06/25/2025 16:50:11
2025-06-25T16:50:21.977Z,Blade,AED/CNY OTC,1.93161,92,QT Demo,49704.7,06/25/2025 16:50:21
2025-06-25T16:50:32.028Z,Blade,AED/CNY OTC,1.93148,92,QT Demo,49705.62,06/25/2025 16:50:32
2025-06-25T16:50:42.015Z,Blade,AED/CNY OTC,1.93188,92,QT Demo,49706.54,06/25/2025 16:50:42
2025-06-25T16:50:52.043Z,Blade,AED/CNY OTC,1.93201,92,QT Demo,49707.46,06/25/2025 16:50:52
2025-06-25T16:51:02.064Z,Blade,AED/CNY OTC,1.93153,92,QT Demo,49708.38,06/25/2025 16:51:02
2025-06-25T16:51:12.091Z,Blade,AED/CNY OTC,1.93152,92,QT Demo,49709.3,06/25/2025 16:51:12
2025-06-25T16:51:22.111Z,Blade,AED/CNY OTC,1.93125,92,QT Demo,49710.22,06/25/2025 16:51:22
2025-06-25T16:51:32.121Z,Blade,AED/CNY OTC,1.93092,92,QT Demo,49712.14,06/25/2025 16:51:32
2025-06-25T16:51:42.134Z,Blade,AED/CNY OTC,1.93065,92,QT Demo,49711.14,06/25/2025 16:51:42
2025-06-25T16:51:52.157Z,Blade,AED/CNY OTC,1.9308,92,QT Demo,49710.14,06/25/2025 16:51:52
2025-06-25T16:52:02.183Z,Blade,AED/CNY OTC,1.93087,92,QT Demo,49709.14,06/25/2025 16:52:02
2025-06-25T16:52:12.205Z,Blade,AED/CNY OTC,1.93061,92,QT Demo,49708.14,06/25/2025 16:52:12
2025-06-25T16:52:22.225Z,Blade,AED/CNY OTC,1.93077,92,QT Demo,49707.14,06/25/2025 16:52:22
2025-06-25T16:52:32.240Z,Blade,AED/CNY OTC,1.93095,92,QT Demo,49705.14,06/25/2025 16:52:32
2025-06-25T16:52:42.262Z,Blade,AED/CNY OTC,1.93079,92,QT Demo,49705.14,06/25/2025 16:52:42
2025-06-25T16:52:52.286Z,Blade,AED/CNY OTC,1.93024,92,QT Demo,49706.06,06/25/2025 16:52:52
2025-06-25T16:53:02.312Z,Blade,AED/CNY OTC,1.93091,92,QT Demo,49706.98,06/25/2025 16:53:02
2025-06-25T16:53:12.339Z,Blade,AED/CNY OTC,1.93144,92,QT Demo,49707.9,06/25/2025 16:53:12
2025-06-25T16:53:22.365Z,Blade,AED/CNY OTC,1.93159,92,QT Demo,49708.82,06/25/2025 16:53:22
2025-06-25T16:53:32.387Z,Blade,AED/CNY OTC,1.93109,92,QT Demo,49709.74,06/25/2025 16:53:32
2025-06-25T16:53:42.398Z,Blade,AED/CNY OTC,1.93092,92,QT Demo,49710.66,06/25/2025 16:53:42
2025-06-25T16:53:52.417Z,Blade,AED/CNY OTC,1.93137,92,QT Demo,49712.58,06/25/2025 16:53:52
2025-06-25T16:54:02.438Z,Blade,AED/CNY OTC,1.93066,92,QT Demo,49710.58,06/25/2025 16:54:02
2025-06-25T16:54:12.457Z,Blade,AED/CNY OTC,1.93074,92,QT Demo,49712.5,06/25/2025 16:54:12
2025-06-25T16:54:22.480Z,Blade,AED/CNY OTC,1.9309,92,QT Demo,49711.5,06/25/2025 16:54:22
2025-06-25T16:54:32.494Z,Blade,AED/CNY OTC,1.93114,92,QT Demo,49710.5,06/25/2025 16:54:32
2025-06-25T16:54:42.502Z,Blade,AED/CNY OTC,1.93136,92,QT Demo,49709.5,06/25/2025 16:54:42
2025-06-25T16:54:52.534Z,Blade,AED/CNY OTC,1.93113,92,QT Demo,49707.5,06/25/2025 16:54:52
2025-06-25T16:55:02.575Z,Blade,AED/CNY OTC,1.93104,92,QT Demo,49709.42,06/25/2025 16:55:02
2025-06-25T16:55:12.545Z,Blade,AED/CNY OTC,1.93075,92,QT Demo,49707.42,06/25/2025 16:55:12
2025-06-25T16:55:22.567Z,Blade,AED/CNY OTC,1.93023,92,QT Demo,49709.34,06/25/2025 16:55:22
2025-06-25T16:55:32.621Z,Blade,AED/CNY OTC,1.93025,92,QT Demo,49708.34,06/25/2025 16:55:32
2025-06-25T16:55:42.592Z,Blade,AED/CNY OTC,1.93023,92,QT Demo,49707.34,06/25/2025 16:55:42
2025-06-25T16:55:52.613Z,Blade,AED/CNY OTC,1.93036,92,QT Demo,49706.34,06/25/2025 16:55:52
2025-06-25T16:56:02.634Z,Blade,AED/CNY OTC,1.93069,92,QT Demo,49705.34,06/25/2025 16:56:02
2025-06-25T16:56:12.640Z,Blade,AED/CNY OTC,1.93111,92,QT Demo,49704.34,06/25/2025 16:56:12
2025-06-25T16:56:22.658Z,Blade,AED/CNY OTC,1.9313,92,QT Demo,49702.34,06/25/2025 16:56:22
2025-06-25T16:56:32.677Z,Blade,AED/CNY OTC,1.93148,92,QT Demo,49703.26,06/25/2025 16:56:32
2025-06-25T16:56:42.694Z,Blade,AED/CNY OTC,1.93174,92,QT Demo,49704.18,06/25/2025 16:56:42
2025-06-25T16:56:52.723Z,Blade,AED/CNY OTC,1.9322,92,QT Demo,49705.1,06/25/2025 16:56:52
2025-06-25T16:57:02.743Z,Blade,AED/CNY OTC,1.93155,92,QT Demo,49706.02,06/25/2025 16:57:02
2025-06-25T16:57:12.773Z,Blade,AED/CNY OTC,1.93175,92,QT Demo,49706.94,06/25/2025 16:57:12
2025-06-25T16:57:22.763Z,Blade,AED/CNY OTC,1.93135,92,QT Demo,49708.86,06/25/2025 16:57:22
2025-06-25T16:57:32.780Z,Blade,AED/CNY OTC,1.93166,92,QT Demo,49706.86,06/25/2025 16:57:32
2025-06-25T16:57:42.790Z,Blade,AED/CNY OTC,1.93249,92,QT Demo,49708.78,06/25/2025 16:57:42
2025-06-25T16:57:52.804Z,Blade,AED/CNY OTC,1.93268,92,QT Demo,49708.7,06/25/2025 16:57:52
2025-06-25T16:58:02.822Z,Blade,AED/CNY OTC,1.93284,92,QT Demo,49709.62,06/25/2025 16:58:02
2025-06-25T16:58:12.838Z,Blade,AED/CNY OTC,1.9329,92,QT Demo,49710.54,06/25/2025 16:58:12
2025-06-25T16:58:22.859Z,Blade,AED/CNY OTC,1.93273,92,QT Demo,49711.46,06/25/2025 16:58:22
2025-06-25T16:58:32.882Z,Blade,AED/CNY OTC,1.93284,92,QT Demo,49712.38,06/25/2025 16:58:32
2025-06-25T16:58:42.885Z,Blade,AED/CNY OTC,1.93241,92,QT Demo,49713.3,06/25/2025 16:58:42
2025-06-25T16:58:52.899Z,Blade,AED/CNY OTC,1.9333,92,QT Demo,49714.22,06/25/2025 16:58:52
2025-06-25T16:59:02.922Z,Blade,AED/CNY OTC,1.93384,92,QT Demo,49715.14,06/25/2025 16:59:02
2025-06-25T16:59:12.939Z,Blade,AED/CNY OTC,1.93378,92,QT Demo,49716.06,06/25/2025 16:59:12
2025-06-25T16:59:22.964Z,Blade,AED/CNY OTC,1.93397,92,QT Demo,49716.98,06/25/2025 16:59:22
2025-06-25T16:59:32.986Z,Blade,AED/CNY OTC,1.93378,92,QT Demo,49717.9,06/25/2025 16:59:32
2025-06-25T16:59:43.013Z,Blade,AED/CNY OTC,1.93385,92,QT Demo,49718.82,06/25/2025 16:59:43
2025-06-25T16:59:53.036Z,Blade,AED/CNY OTC,1.93325,92,QT Demo,49719.74,06/25/2025 16:59:53
2025-06-25T17:00:03.059Z,Blade,AED/CNY OTC,1.93313,92,QT Demo,49721.66,06/25/2025 17:00:03
2025-06-25T17:00:13.083Z,Blade,AED/CNY OTC,1.93372,92,QT Demo,49720.66,06/25/2025 17:00:13
2025-06-25T17:00:23.100Z,Blade,AED/CNY OTC,1.93372,92,QT Demo,49719.66,06/25/2025 17:00:23
2025-06-25T17:00:33.127Z,Blade,AED/CNY OTC,1.93384,92,QT Demo,49718.66,06/25/2025 17:00:33
2025-06-25T17:00:43.148Z,Blade,AED/CNY OTC,1.93391,92,QT Demo,49716.66,06/25/2025 17:00:43
2025-06-25T17:00:53.176Z,Blade,AED/CNY OTC,1.93384,92,QT Demo,49717.58,06/25/2025 17:00:53
2025-06-25T17:01:03.196Z,Blade,AED/CNY OTC,1.93317,92,QT Demo,49718.5,06/25/2025 17:01:03
2025-06-25T17:01:13.216Z,Blade,AED/CNY OTC,1.93323,92,QT Demo,49720.42,06/25/2025 17:01:13
2025-06-25T17:01:23.249Z,Blade,AED/CNY OTC,1.93279,92,QT Demo,49719.42,06/25/2025 17:01:23
2025-06-25T17:01:33.256Z,Blade,AED/CNY OTC,1.93251,92,QT Demo,49718.42,06/25/2025 17:01:33
2025-06-25T17:01:43.279Z,Blade,AED/CNY OTC,1.93302,92,QT Demo,49717.42,06/25/2025 17:01:43
2025-06-25T17:01:53.329Z,Blade,AED/CNY OTC,1.9339,92,QT Demo,49715.42,06/25/2025 17:01:53
2025-06-25T17:02:03.395Z,Blade,AED/CNY OTC,1.9348,92,QT Demo,49716.42,06/25/2025 17:02:03
2025-06-25T17:02:13.351Z,Blade,AED/CNY OTC,1.93461,92,QT Demo,49716.34,06/25/2025 17:02:13
2025-06-25T17:02:23.373Z,Blade,AED/CNY OTC,1.93439,92,QT Demo,49717.26,06/25/2025 17:02:23
2025-06-25T17:02:33.376Z,Blade,AED/CNY OTC,1.93416,92,QT Demo,49720.1,06/25/2025 17:02:33
2025-06-25T17:02:43.389Z,Blade,AED/CNY OTC,1.93504,92,QT Demo,49721.02,06/25/2025 17:02:43
2025-06-25T17:02:53.411Z,Blade,AED/CNY OTC,1.93475,92,QT Demo,49721.94,06/25/2025 17:02:53
2025-06-25T17:03:03.430Z,Blade,AED/CNY OTC,1.93505,92,QT Demo,49723.86,06/25/2025 17:03:03
2025-06-25T17:03:13.445Z,Blade,AED/CNY OTC,1.93523,92,QT Demo,49721.86,06/25/2025 17:03:13
2025-06-25T17:03:23.455Z,Blade,AED/CNY OTC,1.93496,92,QT Demo,49722.78,06/25/2025 17:03:23
2025-06-25T17:03:33.479Z,Blade,AED/CNY OTC,1.93467,92,QT Demo,49725.62,06/25/2025 17:03:33
2025-06-25T17:03:43.490Z,Blade,AED/CNY OTC,1.93538,92,QT Demo,49726.54,06/25/2025 17:03:43
2025-06-25T17:03:53.506Z,Blade,AED/CNY OTC,1.93538,92,QT Demo,49727.46,06/25/2025 17:03:53
2025-06-25T17:04:03.532Z,Blade,AED/CNY OTC,1.93509,92,QT Demo,49728.38,06/25/2025 17:04:03
2025-06-25T17:04:13.551Z,Blade,AED/CNY OTC,1.93477,92,QT Demo,49730.3,06/25/2025 17:04:13
2025-06-25T17:04:23.568Z,Blade,AED/CNY OTC,1.93511,92,QT Demo,49729.3,06/25/2025 17:04:23
2025-06-25T17:04:33.584Z,Blade,AED/CNY OTC,1.93532,92,QT Demo,49727.3,06/25/2025 17:04:33
2025-06-25T17:04:43.594Z,Blade,AED/CNY OTC,1.93581,92,QT Demo,49728.22,06/25/2025 17:04:43
2025-06-25T17:04:53.614Z,Blade,AED/CNY OTC,1.93626,92,QT Demo,49729.14,06/25/2025 17:04:53
2025-06-25T17:05:03.629Z,Blade,AED/CNY OTC,1.93667,92,QT Demo,49731.06,06/25/2025 17:05:03
2025-06-25T17:05:13.647Z,Blade,AED/CNY OTC,1.93676,92,QT Demo,49729.06,06/25/2025 17:05:13
2025-06-25T17:05:23.667Z,Blade,AED/CNY OTC,1.93681,92,QT Demo,49729.98,06/25/2025 17:05:23
2025-06-25T17:05:33.687Z,Blade,AED/CNY OTC,1.93653,92,QT Demo,49730.9,06/25/2025 17:05:33
2025-06-25T17:05:43.706Z,Blade,AED/CNY OTC,1.93686,92,QT Demo,49731.82,06/25/2025 17:05:43
2025-06-25T17:05:53.729Z,Blade,AED/CNY OTC,1.93724,92,QT Demo,49732.74,06/25/2025 17:05:53
2025-06-25T17:06:03.747Z,Blade,AED/CNY OTC,1.93677,92,QT Demo,49735.58,06/25/2025 17:06:03
2025-06-25T17:06:13.768Z,Blade,AED/CNY OTC,1.93685,92,QT Demo,49736.5,06/25/2025 17:06:13
2025-06-25T17:06:23.793Z,Blade,AED/CNY OTC,1.93686,92,QT Demo,49737.42,06/25/2025 17:06:23
2025-06-25T17:06:33.814Z,Blade,AED/CNY OTC,1.93721,92,QT Demo,49738.34,06/25/2025 17:06:33
2025-06-25T17:06:43.840Z,Blade,AED/CNY OTC,1.93706,92,QT Demo,49739.26,06/25/2025 17:06:43
2025-06-25T17:06:53.864Z,Blade,AED/CNY OTC,1.93683,92,QT Demo,49741.18,06/25/2025 17:06:53
2025-06-25T17:07:03.880Z,Blade,AED/CNY OTC,1.93663,92,QT Demo,49740.18,06/25/2025 17:07:03
2025-06-25T17:07:13.899Z,Blade,AED/CNY OTC,1.93617,92,QT Demo,49739.18,06/25/2025 17:07:13
2025-06-25T17:07:23.919Z,Blade,AED/CNY OTC,1.9363,92,QT Demo,49738.18,06/25/2025 17:07:23
2025-06-25T17:07:33.943Z,Blade,AED/CNY OTC,1.93635,92,QT Demo,49737.18,06/25/2025 17:07:33
2025-06-25T17:07:43.971Z,Blade,AED/CNY OTC,1.93674,92,QT Demo,49736.18,06/25/2025 17:07:43
2025-06-25T17:07:53.991Z,Blade,AED/CNY OTC,1.93703,92,QT Demo,49735.18,06/25/2025 17:07:53
2025-06-25T17:08:04.019Z,Blade,AED/CNY OTC,1.9371,92,QT Demo,49733.18,06/25/2025 17:08:04
2025-06-25T17:08:14.041Z,Blade,AED/CNY OTC,1.93709,92,QT Demo,49734.1,06/25/2025 17:08:14
2025-06-25T17:08:24.062Z,Blade,AED/CNY OTC,1.93751,92,QT Demo,49735.02,06/25/2025 17:08:24
2025-06-25T17:08:34.086Z,Blade,AED/CNY OTC,1.938,92,QT Demo,49735.94,06/25/2025 17:08:34
2025-06-25T17:08:44.098Z,Blade,AED/CNY OTC,1.93885,92,QT Demo,49736.86,06/25/2025 17:08:44
2025-06-25T17:08:54.119Z,Blade,AED/CNY OTC,1.93853,92,QT Demo,49737.78,06/25/2025 17:08:54
2025-06-25T17:09:04.139Z,Blade,AED/CNY OTC,1.93833,92,QT Demo,49738.7,06/25/2025 17:09:04
2025-06-25T17:09:14.162Z,Blade,AED/CNY OTC,1.93753,92,QT Demo,49739.62,06/25/2025 17:09:14
2025-06-25T17:09:24.182Z,Blade,AED/CNY OTC,1.93628,92,QT Demo,49740.54,06/25/2025 17:09:24
2025-06-25T17:09:34.199Z,Blade,AED/CNY OTC,1.93635,92,QT Demo,49742.46,06/25/2025 17:09:34
2025-06-25T17:09:44.221Z,Blade,AED/CNY OTC,1.93677,92,QT Demo,49741.46,06/25/2025 17:09:44
2025-06-25T17:09:54.245Z,Blade,AED/CNY OTC,1.93565,92,QT Demo,49740.46,06/25/2025 17:09:54
2025-06-25T17:10:04.264Z,Blade,AED/CNY OTC,1.93657,92,QT Demo,49739.46,06/25/2025 17:10:04
2025-06-25T17:10:14.288Z,Blade,AED/CNY OTC,1.93652,92,QT Demo,49738.46,06/25/2025 17:10:14
2025-06-25T17:10:24.312Z,Blade,AED/CNY OTC,1.93652,92,QT Demo,49737.46,06/25/2025 17:10:24
2025-06-25T17:10:34.334Z,Blade,AED/CNY OTC,1.93634,92,QT Demo,49735.46,06/25/2025 17:10:34
2025-06-25T17:10:44.354Z,Blade,AED/CNY OTC,1.93634,92,QT Demo,49737.38,06/25/2025 17:10:44
2025-06-25T17:10:54.376Z,Blade,AED/CNY OTC,1.93646,92,QT Demo,49736.38,06/25/2025 17:10:54
2025-06-25T17:11:04.392Z,Blade,AED/CNY OTC,1.93589,92,QT Demo,49734.38,06/25/2025 17:11:04
2025-06-25T17:11:14.413Z,Blade,AED/CNY OTC,1.93596,92,QT Demo,49736.3,06/25/2025 17:11:14
2025-06-25T17:11:24.428Z,Blade,AED/CNY OTC,1.93636,92,QT Demo,49735.3,06/25/2025 17:11:24
2025-06-25T17:11:34.446Z,Blade,AED/CNY OTC,1.93623,92,QT Demo,49734.3,06/25/2025 17:11:34
2025-06-25T17:11:44.466Z,Blade,AED/CNY OTC,1.93714,92,QT Demo,49732.3,06/25/2025 17:11:44
2025-06-25T17:11:54.490Z,Blade,AED/CNY OTC,1.93713,92,QT Demo,49733.22,06/25/2025 17:11:54
2025-06-25T17:12:04.511Z,Blade,AED/CNY OTC,1.9372,92,QT Demo,49734.14,06/25/2025 17:12:04
2025-06-25T17:12:14.533Z,Blade,AED/CNY OTC,1.93742,92,QT Demo,49735.06,06/25/2025 17:12:14
2025-06-25T17:12:24.545Z,Blade,AED/CNY OTC,1.93796,92,QT Demo,49735.98,06/25/2025 17:12:24
2025-06-25T17:12:34.552Z,Blade,AED/CNY OTC,1.93808,92,QT Demo,49738.82,06/25/2025 17:12:34
2025-06-25T17:12:44.568Z,Blade,AED/CNY OTC,1.93768,92,QT Demo,49739.74,06/25/2025 17:12:44
2025-06-25T17:12:54.587Z,Blade,AED/CNY OTC,1.93804,92,QT Demo,49740.66,06/25/2025 17:12:54
2025-06-25T17:13:04.609Z,Blade,AED/CNY OTC,1.93816,92,QT Demo,49741.58,06/25/2025 17:13:04
2025-06-25T17:13:14.624Z,Blade,AED/CNY OTC,1.93812,92,QT Demo,49742.5,06/25/2025 17:13:14
2025-06-25T17:13:24.629Z,Blade,AED/CNY OTC,1.93735,92,QT Demo,49744.42,06/25/2025 17:13:24
2025-06-25T17:13:34.648Z,Blade,AED/CNY OTC,1.93845,92,QT Demo,49742.42,06/25/2025 17:13:34
2025-06-25T17:13:44.672Z,Blade,AED/CNY OTC,1.93871,92,QT Demo,49743.34,06/25/2025 17:13:44
2025-06-25T17:13:54.691Z,Blade,AED/CNY OTC,1.93866,92,QT Demo,49746.18,06/25/2025 17:13:54
2025-06-25T17:14:04.736Z,Blade,AED/CNY OTC,1.93869,92,QT Demo,49747.1,06/25/2025 17:14:04
2025-06-25T17:14:14.717Z,Blade,AED/CNY OTC,1.93933,92,QT Demo,49748.02,06/25/2025 17:14:14
2025-06-25T17:14:24.734Z,Blade,AED/CNY OTC,1.93944,92,QT Demo,49748.94,06/25/2025 17:14:24
2025-06-25T17:14:34.745Z,Blade,AED/CNY OTC,1.93944,92,QT Demo,49749.86,06/25/2025 17:14:34
2025-06-25T17:15:34.309Z,Blade,AED/CNY OTC,1.93857,92,QT Demo,49756.54,06/25/2025 17:15:34
2025-06-25T17:15:44.341Z,Blade,AED/CNY OTC,1.93834,92,QT Demo,49758.46,06/25/2025 17:15:44
2025-06-25T17:15:54.361Z,Blade,AED/CNY OTC,1.93846,92,QT Demo,49757.46,06/25/2025 17:15:54
2025-06-25T17:16:04.382Z,Blade,AED/CNY OTC,1.93844,92,QT Demo,49756.46,06/25/2025 17:16:04
2025-06-25T17:16:14.394Z,Blade,AED/CNY OTC,1.93884,92,QT Demo,49755.46,06/25/2025 17:16:14
2025-06-25T17:16:24.416Z,Blade,AED/CNY OTC,1.93838,92,QT Demo,49754.46,06/25/2025 17:16:24
2025-06-25T17:16:34.437Z,Blade,AED/CNY OTC,1.93817,92,QT Demo,49753.46,06/25/2025 17:16:34
2025-06-25T17:16:44.462Z,Blade,AED/CNY OTC,1.93912,92,QT Demo,49752.46,06/25/2025 17:16:44
2025-06-25T17:16:54.494Z,Blade,AED/CNY OTC,1.93977,92,QT Demo,49750.46,06/25/2025 17:16:54
2025-06-25T17:17:04.496Z,Blade,AED/CNY OTC,1.93947,92,QT Demo,49752.38,06/25/2025 17:17:04
2025-06-25T17:17:14.519Z,Blade,AED/CNY OTC,1.93872,92,QT Demo,49750.38,06/25/2025 17:17:14
2025-06-25T17:17:24.542Z,Blade,AED/CNY OTC,1.93827,92,QT Demo,49752.3,06/25/2025 17:17:24
2025-06-25T17:17:34.565Z,Blade,AED/CNY OTC,1.93785,92,QT Demo,49751.3,06/25/2025 17:17:34
2025-06-25T17:17:44.582Z,Blade,AED/CNY OTC,1.93774,92,QT Demo,49750.3,06/25/2025 17:17:44
2025-06-25T17:17:54.600Z,Blade,AED/CNY OTC,1.93779,92,QT Demo,49749.3,06/25/2025 17:17:54
2025-06-25T17:18:04.622Z,Blade,AED/CNY OTC,1.93815,92,QT Demo,49748.3,06/25/2025 17:18:04
2025-06-25T17:18:14.672Z,Blade,AED/CNY OTC,1.93818,92,QT Demo,49747.3,06/25/2025 17:18:14
2025-06-25T17:18:24.675Z,Blade,AED/CNY OTC,1.93899,92,QT Demo,49746.3,06/25/2025 17:18:24
2025-06-25T17:18:34.648Z,Blade,AED/CNY OTC,1.93882,92,QT Demo,49744.3,06/25/2025 17:18:34
2025-06-25T17:18:44.668Z,Blade,AED/CNY OTC,1.9388,92,QT Demo,49745.22,06/25/2025 17:18:44
2025-06-25T17:18:54.685Z,Blade,AED/CNY OTC,1.93891,92,QT Demo,49746.14,06/25/2025 17:18:54
2025-06-25T17:19:04.695Z,Blade,AED/CNY OTC,1.9387,92,QT Demo,49747.06,06/25/2025 17:19:04
2025-06-25T17:19:14.722Z,Blade,AED/CNY OTC,1.93905,92,QT Demo,49747.98,06/25/2025 17:19:14
2025-06-25T17:19:24.734Z,Blade,AED/CNY OTC,1.93972,92,QT Demo,49748.9,06/25/2025 17:19:24
2025-06-25T17:19:34.756Z,Blade,AED/CNY OTC,1.93949,92,QT Demo,49749.82,06/25/2025 17:19:34
2025-06-25T17:19:44.777Z,Blade,AED/CNY OTC,1.93939,92,QT Demo,49750.74,06/25/2025 17:19:44
2025-06-25T17:19:54.796Z,Blade,AED/CNY OTC,1.9396,92,QT Demo,49751.66,06/25/2025 17:19:54
2025-06-25T17:20:04.830Z,Blade,AED/CNY OTC,1.93984,92,QT Demo,49752.58,06/25/2025 17:20:04
2025-06-25T17:20:14.854Z,Blade,AED/CNY OTC,1.93928,92,QT Demo,49753.5,06/25/2025 17:20:14
2025-06-25T17:20:24.879Z,Blade,AED/CNY OTC,1.93936,92,QT Demo,49754.42,06/25/2025 17:20:24
2025-06-25T17:20:34.907Z,Blade,AED/CNY OTC,1.93955,92,QT Demo,49756.34,06/25/2025 17:20:34
2025-06-25T17:20:44.921Z,Blade,AED/CNY OTC,1.93967,92,QT Demo,49754.34,06/25/2025 17:20:44
2025-06-25T17:20:54.950Z,Blade,AED/CNY OTC,1.93952,92,QT Demo,49755.26,06/25/2025 17:20:54
2025-06-25T17:21:04.975Z,Blade,AED/CNY OTC,1.93931,92,QT Demo,49757.18,06/25/2025 17:21:04
2025-06-25T17:21:14.994Z,Blade,AED/CNY OTC,1.93881,92,QT Demo,49756.18,06/25/2025 17:21:14
2025-06-25T17:21:25.017Z,Blade,AED/CNY OTC,1.93871,92,QT Demo,49755.18,06/25/2025 17:21:25
2025-06-25T17:21:35.038Z,Blade,AED/CNY OTC,1.93824,92,QT Demo,49754.18,06/25/2025 17:21:35
2025-06-25T17:21:45.054Z,Blade,AED/CNY OTC,1.93843,92,QT Demo,49753.18,06/25/2025 17:21:45
2025-06-25T17:21:55.084Z,Blade,AED/CNY OTC,1.93972,92,QT Demo,49752.18,06/25/2025 17:21:55
2025-06-25T17:22:05.078Z,Blade,AED/CNY OTC,1.94015,92,QT Demo,49750.18,06/25/2025 17:22:05
2025-06-25T17:22:15.093Z,Blade,AED/CNY OTC,1.93983,92,QT Demo,49751.1,06/25/2025 17:22:15
2025-06-25T17:22:25.114Z,Blade,AED/CNY OTC,1.94027,92,QT Demo,49752.02,06/25/2025 17:22:25
2025-06-25T17:22:35.131Z,Blade,AED/CNY OTC,1.94061,92,QT Demo,49752.94,06/25/2025 17:22:35
2025-06-25T17:22:45.181Z,Blade,AED/CNY OTC,1.94056,92,QT Demo,49753.86,06/25/2025 17:22:45
2025-06-25T17:22:55.151Z,Blade,AED/CNY OTC,1.94065,92,QT Demo,49754.78,06/25/2025 17:22:55
2025-06-25T17:23:05.169Z,Blade,AED/CNY OTC,1.94147,92,QT Demo,49756.7,06/25/2025 17:23:05
2025-06-25T17:23:15.189Z,Blade,AED/CNY OTC,1.94177,92,QT Demo,49754.7,06/25/2025 17:23:15
2025-06-25T17:23:25.213Z,Blade,AED/CNY OTC,1.94162,92,QT Demo,49755.62,06/25/2025 17:23:25
2025-06-25T17:23:35.231Z,Blade,AED/CNY OTC,1.94146,92,QT Demo,49756.54,06/25/2025 17:23:35
2025-06-25T17:23:45.280Z,Blade,AED/CNY OTC,1.94179,92,QT Demo,49759.38,06/25/2025 17:23:45
2025-06-25T17:23:55.244Z,Blade,AED/CNY OTC,1.94234,92,QT Demo,49760.3,06/25/2025 17:23:55
2025-06-25T17:24:05.252Z,Blade,AED/CNY OTC,1.94153,92,QT Demo,49762.22,06/25/2025 17:24:05
2025-06-25T17:24:15.273Z,Blade,AED/CNY OTC,1.94173,92,QT Demo,49761.22,06/25/2025 17:24:15
2025-06-25T17:24:25.290Z,Blade,AED/CNY OTC,1.94177,92,QT Demo,49759.22,06/25/2025 17:24:25
2025-06-25T17:24:35.314Z,Blade,AED/CNY OTC,1.94178,92,QT Demo,49760.14,06/25/2025 17:24:35
2025-06-25T17:24:45.335Z,Blade,AED/CNY OTC,1.94189,92,QT Demo,49761.06,06/25/2025 17:24:45
2025-06-25T17:24:55.353Z,Blade,AED/CNY OTC,1.94119,92,QT Demo,49762.98,06/25/2025 17:24:55
2025-06-25T17:25:05.374Z,Blade,AED/CNY OTC,1.94096,92,QT Demo,49761.98,06/25/2025 17:25:05
2025-06-25T17:25:15.393Z,Blade,AED/CNY OTC,1.94123,92,QT Demo,49760.98,06/25/2025 17:25:15
2025-06-25T17:25:25.415Z,Blade,AED/CNY OTC,1.94148,92,QT Demo,49759.98,06/25/2025 17:25:25
2025-06-25T17:25:35.434Z,Blade,AED/CNY OTC,1.94165,92,QT Demo,49758.98,06/25/2025 17:25:35
2025-06-25T17:25:45.454Z,Blade,AED/CNY OTC,1.9413,92,QT Demo,49757.98,06/25/2025 17:25:45
2025-06-25T17:25:55.471Z,Blade,AED/CNY OTC,1.9414,92,QT Demo,49756.98,06/25/2025 17:25:55
